canonical_smiles,selfies,logCmax
CCC[C@](C)(COC(N)=O)COC(=O)NC(C)C,[C][C][C][C@][Branch1][C][C][Branch1][Branch2][C][O][C][Branch1][C][N][=O][C][O][C][=Branch1][C][=O][N][C][Branch1][C][C][C],3.840106094456758
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][N][C][N][S][Ring1][=Branch2][=Branch1][C][=O][=O],2.6572471298837166
CSc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2,[C][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][N][C][C][C@H1][C][C][C][C][N][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring2][Ring1][Ring2],2.740362689494244
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,[C][C][=Branch1][C][=O][O][C@][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][C@H1][C@@H1][C][C@H1][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][=N][C][C][C@@][Ring1][P][Ring2][Ring1][#Branch1][C],0.414973347970818
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,[C][C@][C][C][C@H1][C@@H1][Branch1][S][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][Ring1][O][C@@H1][Ring1][#C][C][C][C@@H1][Ring2][Ring1][C][O],1.2741578492636798
NNCCc1ccccc1,[N][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],2.162862993321926
O[C@@](CCN1CCCCC1)(c1ccccc1)[C@H]1C[C@H]2C=C[C@@H]1C2,[O][C@@][Branch1][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][C][C@H1][C][=C][C@@H1][Ring1][=Branch1][C][Ring1][Branch1],1.2041199826559248
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,[C][C][=Branch1][C][=O][S][C@@H1][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][C][C][C@@][Branch1][C][C][C@@H1][Branch1][#C][C][C][C@@][Ring1][=Branch1][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1][C@H1][Ring2][Ring1][=Branch2][Ring1][#C],2.2860071220794747
O=c1[nH]cc(F)c(=O)[nH]1,[O][=C][NH1][C][=C][Branch1][C][F][C][=Branch1][C][=O][NH1][Ring1][Branch2],1.9459607035775688
N[C@@H]1C[C@H]1c1ccccc1,[N][C@@H1][C][C@H1][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1],2.566319621524811
CC[C@]1(C)CC(=O)NC1=O,[C][C][C@][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O],5.695481676490197
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,[C][O][C][=C][C][=C][Branch1][O][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][O][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch2][C@@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][C][Ring2][Ring1][=Branch2],0.7958800173440752
CN[C@@H](C)[C@@H](O)c1ccccc1,[C][N][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],3.093421685162235
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@@H](CO)c1ccccc1)C2,[C][N][C@@H1][C][C][C@H1][Ring1][Branch1][C][C@@H1][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring1],1.5211380837040362
Nc1nc(=S)c2[nH]cnc2[nH]1,[N][C][=N][C][=Branch1][C][=S][C][NH1][C][=N][C][=Ring1][Branch1][NH1][Ring1][#Branch2],5.071882007306125
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,[C][N][C@@H1][C][C][C@H1][Ring1][Branch1][C][C@@H1][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring1],1.5211380837040362
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,[C][N][Branch1][C][C][C][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][#C],3.133538908370217
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,[C][C][=C][C][Branch2][Ring1][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][=N][O][Ring1][S],5.4292676664331685
C[N+]1(C)CC[C@@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1,[C][N+1][Branch1][C][C][C][C][C@@H1][Branch2][Ring1][O][O][C][=Branch1][C][=O][C@@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][Ring1][Branch1][C][Ring2][Ring1][=Branch1],1.0374264979406236
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,[O][C][C][N][Branch1][Ring2][C][C][O][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=C][N][=C][Branch1][#Branch2][N][Branch1][Ring2][C][C][O][C][C][O][N][=C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][Ring2][Ring1][Ring1][=N][Ring2][Ring1][=N],3.593286067020457
CC(C)(C(=O)c1cccnc1)c1cccnc1,[C][C][Branch1][C][C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1],4.509202522331103
CCc1cc(C(N)=S)ccn1,[C][C][C][=C][C][Branch1][=Branch1][C][Branch1][C][N][=S][=C][C][=N][Ring1][=Branch2],4.113943352306837
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,[N][C][=N][C][Branch1][C][N][=C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=N][C][Ring1][=N][=N][Ring2][Ring1][C],2.2631624649622166
Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1,[C][C][=C][C][Branch1][C][C][=C][C][Branch1][=N][O][C][C@H1][C][N][C][=Branch1][C][=O][O][Ring1][=Branch1][=C][Ring1][#C],3.9138138523837167
C[n+]1ccccc1/C=N\O,[C][N+1][=C][C][=C][C][=C][Ring1][=Branch1][/C][=N][\O],4.463892988985907
CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21,[C][C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][N][=C][Ring1][#Branch1][Ring1][#C],5.111598524880394
CNCCC=C1c2ccccc2CCc2ccccc21,[C][N][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C],2.3820170425748683
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)[O-],[N][C@@H1][Branch2][Ring1][Branch1][C][C][=C][C][=C][Branch1][#Branch2][N][Branch1][Ring2][C][C][Cl][C][C][Cl][C][=C][Ring1][=N][C][=Branch1][C][=O][O-1],2.8419848045901137
CCCN[C@H](C)C(=O)Nc1ccccc1C,[C][C][C][N][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C],2.681241237375587
Cc1cccc(Nc2ccccc2C(=O)[O-])c1C,[C][C][=C][C][=C][C][Branch1][#C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][S][C],4.793790384690818
NCCCCCC(=O)[O-],[N][C][C][C][C][C][C][=Branch1][C][=O][O-1],6.096910013008056
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1O,[O][=C][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C@H1][Ring2][Ring1][C][O],3.1958996524092336
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,[O][=C][Branch2][Ring1][N][C][C][C][N][C][C][C][Branch1][C][O][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Ring1][=C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],1.1846914308175989
N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[N][C@][C][C@H1][C][C@H1][Branch1][O][C][C@H1][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2],3.161368002234975
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,[C][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=C],0.8692317197309762
COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][=C][Branch1][C][C][N][Ring1][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],3.7481880270062
O=c1ncnc2[nH][nH]cc1-2,[O][=C][N][=C][N][=C][NH1][NH1][C][=C][Ring1][=Branch2][Ring1][Branch1],4.342422680822207
CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1,[C][C][N][Branch1][Ring1][C][C][C][C][O][C][=C][C][=C][Branch2][Ring1][Branch2][/C][=Branch1][=N][=C][Branch1][C][\Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1],1.230448921378274
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,[C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N],4.190331698170292
CC[C@@H](CO)NCCN[C@@H](CC)CO,[C][C][C@@H1][Branch1][Ring1][C][O][N][C][C][N][C@@H1][Branch1][Ring1][C][C][C][O],4.232996110392154
CC(=O)Nc1ccc(O)cc1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],1.4440447959180762
CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,[C][N][C][C][N][Branch2][Ring2][#Branch1][C][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][N][Ring2][Ring1][Ring2][C][C][Ring2][Ring1][=N],2.11293997608408
NC(=O)N1c2ccccc2C=Cc2ccccc21,[N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C],3.903089986991944
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,[C][=C][C][N][C][C][C@][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][O][C@H1][Ring1][#Branch2][C][=Branch1][C][=O][C][C][C@@][Ring1][#C][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][C][Ring1][S],-0.0705810742857072
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,[C][#C][C@@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@H1][Ring1][#Branch1][C@H1][Ring1][O][C][C][C@@][Ring1][#C][Ring2][Ring1][Ring1][C][C],0.9493900066449128
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][Ring2],0.7634279935629372
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,[N][C][C][=C][N][Branch1][S][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][Branch2][O][C][=Branch1][C][=O][N][=Ring1][S],5.313234291694724
CN(C)CC/C=C1/c2ccccc2COc2ccccc21,[C][N][Branch1][C][C][C][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C],2.225309281725863
Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1,[Cl][C][=C][C][=C][Branch2][Ring1][C][C@@H1][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][Branch1][C][Cl][Cl][C][=C][Ring1][P],4.650307523131937
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)[O-],[N][C@@H1][Branch1][S][C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][O-1],4.217483944213907
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,[C][C][=C][Branch2][Ring1][Ring2][/C][=C][/C][Branch1][C][C][=C][/C][=C][/C][Branch1][C][C][=C][/C][=Branch1][C][=O][O-1][C][Branch1][C][C][Branch1][C][C][C][C][C][Ring2][Ring1][Branch1],3.1172712956557644
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,[C][C][=Branch1][C][=O][O][C@][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][C@H1][C@@H1][C][=C][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][=N][C][C][C@@][Ring1][P][Ring2][Ring1][#Branch1][C],3.292256071356476
Nc1[nH]c(=O)ncc1F,[N][C][NH1][C][=Branch1][C][=O][N][=C][C][=Ring1][#Branch1][F],5.433449793761596
FC(F)OC(F)(F)[C@@H](F)Cl,[F][C][Branch1][C][F][O][C][Branch1][C][F][Branch1][C][F][C@@H1][Branch1][C][F][Cl],4.176091259055681
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,[C][O][C][=C][C][Branch1][=C][C][C][=C][N][=C][Branch1][C][N][N][=C][Ring1][#Branch1][N][=C][C][Branch1][Ring1][O][C][=C][Ring1][P][O][C],3.53655844257153
Clc1cccc(Cl)c1N=C1NCCN1,[Cl][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][=C][N][C][C][N][Ring1][Branch1],1.2810333672477277
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,[C][C][C@@H1][C][=Branch1][C][=O][O][C][C@@H1][Ring1][=Branch1][C][C][=C][N][=C][N][Ring1][Branch1][C],2.294466226161593
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O,[C][C][C][C][C][C@H1][Branch1][C][O][/C][=C][/C@@H1][C@@H1][Branch1][N][C][/C][=C][\C][C][C][C][=Branch1][C][=O][O-1][C@@H1][Branch1][C][O][C][C@H1][Ring1][#C][O],0.0791812460476248
CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,[C][C][Branch1][C][C][N][Branch2][Ring1][=N][C][C][C@@][Branch1][=Branch1][C][Branch1][C][N][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Branch1][C][C][C],4.14921911265538
Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,[Cl][C][=C][C][=C][Branch2][Ring1][#Branch2][C][O][C@@H1][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][Branch1][C][Cl][=C][Ring2][Ring1][Branch2],4.556302500767287
CC(C)Cc1ccc([C@@H](C)C(=O)[O-])cc1,[C][C][Branch1][C][C][C][C][=C][C][=C][Branch1][#Branch2][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O-1][C][=C][Ring1][O],4.963787827345556
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,[C][N][C][C][N][Branch2][Ring1][=Branch2][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][S][C][C][Ring2][Ring1][=Branch1],2.6180480967120925
CCN(CC)CC#CCOC(=O)[C@](O)(c1ccccc1)C1CCCCC1,[C][C][N][Branch1][Ring1][C][C][C][C][#C][C][O][C][=Branch1][C][=O][C@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1],1.0
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,[C][=C][C][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][N][=O],3.9542425094393248
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)[O-],[C][C@@][Branch1][S][C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][Branch1][Ring1][N][N][C][=Branch1][C][=O][O-1],2.9978230807457256
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,[C][#C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][O][N][=C][C][=Ring1][Branch1][C][C@][Ring1][=Branch2][Branch1][C][C][C@H1][Ring1][=C][C][C][C@@][Ring2][Ring1][C][Ring2][Ring1][=Branch1][C],2.3138672203691533
C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1,[C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N],5.313867220369153
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,[C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@@][Branch1][Branch2][O][C][=Branch1][C][=O][C][C][C@@H1][Branch1][C][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][Cl][C@@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Ring2][Ring1][O][C],-0.7721132953863264
CCN(CC)CC#CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1,[C][C][N][Branch1][Ring1][C][C][C][C][#C][C][O][C][=Branch1][C][=O][C@@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1],1.3384564936046048
COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1,[C][O][C][=C][C][=C][C][=C][Branch1][#Branch2][C@H1][Branch1][C][C][C][=Branch1][C][=O][O-1][C][=C][C][Ring1][O][=C][Ring1][#C],5.626340367375042
C[C@@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1,[C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N],5.313867220369153
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,[Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][N][=C][Ring1][Branch1],1.146128035678238
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1,[C][C][=C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][N][Ring1][=Branch2][C][C][=C][Ring2][Ring1][C],5.190331698170292
N#CC(CCN1CCC(C(=O)[O-])(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,[N][#C][C][Branch2][Ring1][N][C][C][N][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],2.576341350205793
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@@H]1O,[O][=C][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][C@@H1][Ring2][Ring1][Ring1][O],1.792391689498254
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-],[C][C][C][C][C][C@H1][Branch1][C][O][/C][=C][/C@H1][C@H1][Branch1][C][O][C][C][=Branch1][C][=O][C@@H1][Ring1][#Branch1][C][/C][=C][\C][C][C][C][=Branch1][C][=O][O-1],0.0899051114393979
C[C@@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,[C][C@@H1][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2],2.521138083704036
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,[C][N][Branch1][C][C][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C],2.222716471147584
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@][C][C][C][C][C@@][Ring1][=Branch1][Branch1][C][O][C@@H1][Branch1][Ring2][C][Ring1][N][N][Branch1][Branch2][C][C][C][C][C][Ring1][Ring2][C][C][Ring1][P],0.5024271199844327
CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,[C][N][C@@H1][C][C@@H1][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Ring2][Ring1][C][C@@H1][O][C@@H1][Ring1][Ring1][Ring2][Ring1][Ring2],2.957128197676813
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,[C][C][=N][N][=C][N][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][C][Ring2][Ring1][Ring1],1.2430380486862944
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,[C][C][Branch1][C][C][C][C@H1][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C@][Branch1][C][O][O][C@][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C@@H1][C][=C][C][=C][C][=C][C][NH1][C][Branch1][C][Br][=C][Branch1][=Branch1][C][Ring1][#Branch2][=Ring1][=Branch1][C][C@H1][Ring1][=N][N][Branch1][C][C][C][Ring2][Ring1][C][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][Ring2][Ring2][#Branch1][Ring2][Ring1][#C],-0.1481303992702337
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,[C][C][/C][=Branch2][Ring1][=C][=C][Branch1][=Branch2][\C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch2][O][C][C][N][Branch1][C][C][C][C][=C][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1],2.509202522331103
CCCCC[C@@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O,[C][C][C][C][C][C@@][Branch1][C][C][Branch1][C][O][/C][=C][/C@@H1][C@@H1][Branch1][N][C][/C][=C][\C][C][C][C][=Branch1][C][=O][O-1][C@@H1][Branch1][C][O][C][C@H1][Ring1][#C][O],0.7481880270062004
Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl,[C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][#C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][P][Cl],4.209515014542631
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,[C][C][Branch1][C][C][Branch1][C][C][N][C][C@H1][Branch1][C][O][C][O][C][=N][S][N][=C][Ring1][Branch1][N][C][C][O][C][C][Ring1][=Branch1],0.1613680022349748
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,[Cl][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring2][Ring1][C],2.3324384599156054
